issue_id,commit_id,method,score
MNG-5840,40d5087b6b134842e2b61a567dbb4bfbcfab7ae6,default,1
MNG-5877,4ba3b752d6cc7fb170911711fd9a8cbf5979e745,default,1
MNG-5877,5cbc294e72c79955fb93c6434e9ac8ae7d9206cc,default,1
MNG-588,cbb5657526f1fd8c29d13a32d7214e3f59b77aa1,default,1
MNG-5891,7f0e1b753868aa3baa146b34e5a1f9e4dc679eac,default,1
MNG-5895,51cc76c32625be2f807dcf2ffbeb085984729b57,default,1
MNG-5898,4497e2bb1e55052ef5b103522d71a63e60322816,default,1
MNG-5898,20854ce7be9837639f1e5f92f33bfb28370d1690,default,1
MNG-5898,f3a3ef2632683dd1627ca42a4ded87337e937823,default,1
MNG-5898,b9cc9c3652d43f0efce36d57c0ec1de35d4e7c56,default,1
MNG-5898,72e2478ec589e906afa1409c192cee7e33adde96,default,1
MNG-5907,2ec27257b4936762a92c2ac860ea5d633c633e77,default,1
MNG-5907,316298e529c08936562d707ef136dc2756f0f084,default,1
MNG-592,1e1efffcbab9eccc76a991a4f6c06838014b27b8,default,1
MNG-593,8c3bbcc397651eedc7c0eaebf6cb1e4a6a0d265b,default,1
MNG-5935,f4ede96fd06c8d3e1e2b2fb679baec058cce30e1,default,1
MNG-5958,6b31c4a556f51cd1c2064fe773550c0acf14d307,default,1
MNG-598,826413b74a50865c55b200deae55da7ad2bf3764,default,1
MNG-598,e78bef04292b2804a9569346e0643c447a5441dd,default,1
MNG-599,5125817f61ebfdacbeafb3a2d1711abe2508a85b,default,1
MNG-602,e1c8ffb2515d57ec818266e719daf081b1380aca,default,1
MNG-6057,51cc76c32625be2f807dcf2ffbeb085984729b57,default,1
MNG-608,0f9196a83dfa3893ce067c304051093bb71e7a9c,default,1
MNG-608,13c5bc0df84327a684b497f03f42ab96be8782a0,default,1
MNG-6090,51cc76c32625be2f807dcf2ffbeb085984729b57,default,1
MNG-6105,5b4b8bd94c87afd2a1527d6a860e9673bdaf4a22,default,1
MNG-6109,f4e07acbc2a496a8866b8270e7f7a9fd44085f71,default,1
MNG-6117,d413296cf396d4df385d1323843f9464af0c8a3e,default,1
MNG-614,19ebd621e777faff9264c3ff9dd341f33d4495e8,default,1
MNG-6149,f7d4bce23324cd4a318486d8715a128cf7436c3a,default,1
MNG-6168,0931bb2cc7630cc79adb98407db13315b4a709ee,default,1
MNG-6170,7cdff43aba436408c79d2b4afc169b9c6909235a,default,1
MNG-6171,3982c195e91e3ea0f73ce9e61c6ddc57137726e9,default,1
MNG-6173,114ef6c5a2802e8758e466af92b70f51fd7a2929,default,1
MNG-6176,b12905ce02ec0e58b475bbc1d920a6801224c02f,default,1
MNG-6176,587317b0095fc5d51041fed9e5b4786246a29a7b,default,1
MNG-6180,8f025faab8fe0a3a6dbf3b76742fe365f4352e64,default,1
MNG-6183,da03d6b03192399237750c15f96fa021977dd83b,default,1
MNG-6183,34afec69c866f731f3f9d9b3606bbc31b51d64e7,default,1
MNG-619,a6b1274828ff3aa4ff4cfe91c51a1b30afbbad5c,default,1
MNG-6190,27ab7503a7196a40b5ed1007181c82cdcf11e03c,default,1
MNG-6209,ec629f7d511eb910b4e80112a9fbe85ed8786f10,default,1
MNG-6210,c2c6259de6f1262d9b31509b8c30844a386a4f29,default,1
MNG-6233,66fc74d6296ea0a33f8a9712dc5ed5eb3affd529,default,1
MNG-628,9f5fbe1f7269df734bc0ebfba5a544cf94eacc5b,default,1
MNG-629,e88e09c282a28fec04a3eb4b70eb422a11561e63,default,1
MNG-629,8858d8f85cbeb5e91c6613d3a593058c8ab5b9c8,default,1
MNG-633,c757e62b3aca2e82b602dd149322eec422a49327,default,1
MNG-639,6a5e89785edbae446326941686f8db54fdb3e6de,default,1
MNG-651,2ddf785fef7d6c7a2bd004a0b3ef01e1edc78cb7,default,1
MNG-664,3288b82caaf9e849d7f1753ee0ba0c2dcc01b868,default,1
MNG-666,da3aa1090f4d1cf5ba42f28f0c520d498ce03b5d,default,1
MNG-674,3c53a1305da5a75d6452ff46b9cac755b66c4dec,default,1
MNG-680,1398c7c6af342949e188b8ad3bb4f1538cc80029,default,1
MNG-680,8948d497ce9452b224704be6297c2fb9e2574730,default,1
MNG-684,013d4039fb6bd958811a9d5f8aa50c1ad474ee1e,default,1
MNG-687,869525558b623db2ae168acf3d3275cc62846c86,default,1
MNG-692,ad947569c88db1febc60a6c7de8f52b1cdc11e81,default,1
MNG-692,7a69f15c15f10e0bdc236b43289be490630de99b,default,1
MNG-693,c945c27bff5290f4c9eda972e3e771f16da8f4ba,default,1
MNG-695,08da2ff2484d8ba053883e98273af8c25d37d7d1,default,1
MNG-709,4935728adeca6daf42355a949cab4ee56759543d,default,1
MNG-709,fcc893a626fddec778a6d25b0efca7d248977d04,default,1
MNG-711,2823fe4711c534cf88b6f1ae4873426d32b677e6,default,1
MNG-717,4ccb9068fbf1a525c9046824349590f6b5e3b1ad,default,1
MNG-722,6db6fb89094bb92c9fa57bc6f83a6fdd7e037c41,default,1
MNG-722,a1330472808a3a615c5b6319803e029ae4a977d1,default,1
MNG-729,932caa362ac4e9720f01426478062e044478df4b,default,1
MNG-754,c29e4dbabc5de42ec8f8cf08a8f3e401be16c2d0,default,1
MNG-755,570bc62482f030fefca8a58a5ef5e10980fb391a,default,1
MNG-757,2f2db94232a6b9fee340a56ab3e9c238fce62b6e,default,1
MNG-757,5d0298a9421f53ce2c2c71a1ad73e25b1387effa,default,1
MNG-761,294199b388c096b71ae3378a31992793164387a8,default,1
MNG-766,252b1510521a735d81a7663b1a1eaee21391bcae,default,1
MNG-767,24a108a674209394edd8b1ef32c36439ef226eb8,default,1
MNG-772,d6bd62e537c6d132d2f95707a388d4ca74de6779,default,1
MNG-773,f437fb5dc2da383064a38a58d846adef3f0bc459,default,1
MNG-781,6829625d1b41967e61c1fc40d80a8b6afcee2aad,default,1
MNG-781,ca3882cde67100937744ca04530b122b71439bdc,default,1
MNG-786,47d9a60537492490741c4fb9b09f5da38debfa46,default,1
MNG-786,b975bdad381db3ecc8b38f3efc6a54431b2e0115,default,1
MNG-789,1b81c99d57e582ee09447f8a60733439d3cc27ac,default,1
MNG-790,ffb317c27d1da04bb46dda87971448c803f88bc9,default,1
MNG-797,6cf731be0efbee4b6e9c99b521086367db48583a,default,1
MNG-800,dac96a127668365b8fa0dfdfa8873c79b611da61,default,1
MNG-811,66869b1f65508bfddc57b1336fbdb52fca2d9c48,default,1
MNG-814,37d3fd3fdd9db0228d92a027b0ec7ac0125cd311,default,1
MNG-815,159b48c4e7503332913835675c78cc187d2319a6,default,1
MNG-816,9f8c7e326a9bcdc9c2873de967835c6b3bfaa665,default,1
MNG-817,ddfcc65d556214aa1150b118a4914a3989699a3e,default,1
MNG-818,d8875a4f7d3c4a56fb81a4668775a3becb3d5c75,default,1
MNG-820,d955fbef5c34f8d9caee874b370f49cda5b37d62,default,1
MNG-823,30d2a16b5a4c33537103e61295be06abc3808819,default,1
MNG-825,cf8820b905afadc9cdf08406b48968363bd63d76,default,1
MNG-832,e6dcc36ed5116689bc5367f748a43b598db31d56,default,1
MNG-833,82ac502e78e333c9a776096909aa9cc1b3565b57,default,1
MNG-835,c9b6d83c5730a857defe2960ff0aed878ded8c4a,default,1
MNG-836,2f2db94232a6b9fee340a56ab3e9c238fce62b6e,default,1
MNG-836,1129522bd7ae43907bd417abc1e50c5a2fa10517,default,1
MNG-836,6f72bd51df5331ea192410390921a19f83953a07,default,1
MNG-838,b926e6ff11f10635dc219d367ff5443991d0bddc,default,1
MNG-838,24ebd82f31a6159dc5a1889b731902ede35a45bb,default,1
MNG-844,575f0e8c1b9840e4699eefdcee76d128f29f6feb,default,1
MNG-847,285d97d93cef888a1cc3a3bfc0249931043c1eed,default,1
MNG-851,459737fa5f2d46b4c70fbc776d3e0bd799161d61,default,1
MNG-861,ed0b352c9a7937415ab069c43db54378a7f40927,default,1
MNG-869,035c54d8635150290486e2ad4325c24f43afd025,default,1
MNG-874,e9f55ae5f42f0d924ed2f7adb63bc7a5c074972d,default,1
MNG-885,da33bafe84722ab8516651c83de64129409b873d,default,1
MNG-891,eb89e520e43a6e2d8e058cef6c277358fcbd861f,default,1
MNG-895,598cd29727f85fb33ec35288ef2f29adb31a3957,default,1
MNG-895,41c129e593e6a304dd0abe51ec0e8c7eb5468414,default,1
MNG-895,66dddfc944763a6455f5e9b77c168a3148870a70,default,1
MNG-900,2ebee0b9c8c247a82561fe82fd8b3ed2fd1769bd,default,1
MNG-908,7009b9e79979fb1f2f7108024e0a0a4fa1913426,default,1
MNG-913,b94672b9e44c5de231aa85e254bfc2aeb66a4810,default,1
MNG-914,552ab6d2b3876d95bd7b33ea82ef1f0ff77079d8,default,1
MNG-915,30adf31194013953a0d1439c71fb5fcdaf747e15,default,1
MNG-915,36fbe930d755099437568a88c994237de295f33c,default,1
MNG-916,826f3e2a86262c620ecbb7380dd11320cf4f0711,default,1
MNG-929,83d67e6f8192d0c0da43d7d7095cf4e4f4796845,default,1
MNG-936,20116dbc4e2527b4a4dbdc58ae13430e3a43968a,default,1
MNG-950,cb259a768952a36617d30edff2171af07104576a,default,1
MNG-951,31a4d8ea412c16e2e25e7a17eac69a119f60c4f2,default,1
MNG-985,03b6c4431615b2405b956d5b12fff48abaed0d9f,default,1
