issue_id,class_id,method,score
3d073bd7d3e652c4c6e472f3f4cdc23847ef85f6,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/manager/WagonManager.java,default,1
3d073bd7d3e652c4c6e472f3f4cdc23847ef85f6,sourceCode/maven-core/src/main/java/org/apache/maven/extension/DefaultExtensionManager.java,default,1
3d073bd7d3e652c4c6e472f3f4cdc23847ef85f6,sourceCode/maven-core/src/main/java/org/apache/maven/extension/ExtensionManager.java,default,1
3d073bd7d3e652c4c6e472f3f4cdc23847ef85f6,sourceCode/maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java,default,1
3d073bd7d3e652c4c6e472f3f4cdc23847ef85f6,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,default,1
3d073bd7d3e652c4c6e472f3f4cdc23847ef85f6,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/PluginManager.java,default,1
6a36ae3b72cdc70c0ea58e7f174a0d0dbf223da1,sourceCode/maven-core/src/main/java/org/apache/maven/extension/DefaultExtensionManager.java,default,1
6a36ae3b72cdc70c0ea58e7f174a0d0dbf223da1,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,default,1
6a36ae3b72cdc70c0ea58e7f174a0d0dbf223da1,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/PluginManager.java,default,1
97e9f53ac321e27b05330ba7a9c55d7b509a05af,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/execution/DefaultMavenExecutionRequestPopulator.java,default,1
2095f803059bab370b3fc80367b07a866f257792,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/PrettyPrintXMLWriter.java,default,1
4fc35bac02ac23e974a60f27090f36b49503f948,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/PrettyPrintXMLWriter.java,default,1
68e38e54af97aa1c8b603894ca2b4acd1eea93ac,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/PluginXdocGenerator.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/MavenPluginDescriptor.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-core/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-api/src/main/java/org/apache/maven/plugin/AbstractPlugin.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-descriptor/src/main/java/org/apache/maven/plugin/descriptor/PluginDescriptor.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-descriptor/src/main/java/org/apache/maven/plugin/descriptor/PluginDescriptorBuilder.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/PluginDescriptorGenerator.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/jelly/JellyHarnessGenerator.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/util/PluginUtils.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-tools/maven-plugin-tools-java/src/main/java/org/apache/maven/tools/plugin/extractor/java/JavaMojoDescriptorExtractor.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-tools/maven-plugin-tools-pluggy/src/main/java/org/apache/maven/tools/plugin/pluggy/Main.java,default,1
353cd5bac453a1ba698f9fb905b11e868ac00d2c,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/MavenEmbedder.java,default,1
353cd5bac453a1ba698f9fb905b11e868ac00d2c,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/MavenEmbedderFileLogger.java,default,1
eecea0895ef007e2c05ed8b544fb0947f170bd39,sourceCode/maven-core/src/main/java/org/apache/maven/settings/DefaultMavenSettingsBuilder.java,default,1
eecea0895ef007e2c05ed8b544fb0947f170bd39,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/MavenEmbedder.java,default,1
eecea0895ef007e2c05ed8b544fb0947f170bd39,sourceCode/maven-profile/src/main/java/org/apache/maven/profiles/DefaultMavenProfilesBuilder.java,default,1
eecea0895ef007e2c05ed8b544fb0947f170bd39,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
eecea0895ef007e2c05ed8b544fb0947f170bd39,sourceCode/maven-project/src/main/java/org/apache/maven/project/build/model/DefaultModelLineageBuilder.java,default,1
24e9ecf4a0e63b6bf56e33ad633c617a740de464,sourceCode/maven-project/src/main/java/org/apache/maven/project/ModelUtils.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/factory/ArtifactFactory.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/factory/DefaultArtifactFactory.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-core/src/main/java/org/apache/maven/extension/DefaultExtensionManager.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-core/src/main/java/org/apache/maven/extension/ExtensionManager.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-project/src/main/java/org/apache/maven/project/MavenProject.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-project/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,default,1
8daea5f1a79e0c91dfe15b51930fbdc34bc73d50,sourceCode/maven-model-builder/src/main/java/org/apache/maven/model/building/DefaultModelBuilder.java,default,1
32a9c73445c7c12ca5d7687d62f55539c4617d43,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,default,1
32a9c73445c7c12ca5d7687d62f55539c4617d43,sourceCode/maven-project/src/main/java/org/apache/maven/project/MavenProject.java,default,1
f0fcef7e670ad64e55f37edcb723311ef49d323b,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/ComparableVersion.java,default,1
65b412ea17f80c2b9725ed7dc2c1bf0b6c810949,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/manager/DefaultWagonManager.java,default,1
6aa208414f277bb20647ecf55e0cf7b73a289211,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,default,1
6aa208414f277bb20647ecf55e0cf7b73a289211,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
75c738080198713908ff33bcb96340c7d7ab1f74,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
75c738080198713908ff33bcb96340c7d7ab1f74,sourceCode/maven-project/src/main/java/org/apache/maven/project/MavenProject.java,default,1
1c35174120c73a0d1b8ae2ab213340f6d122e623,sourceCode/maven-project/src/main/java/org/apache/maven/project/processor/ProcessorContext.java,default,1
c2296be700111d244b77979c119e3225921d0c23,sourceCode/maven-project/src/main/java/org/apache/maven/profiles/DefaultProfileManager.java,default,1
034562a96f28a69f6b7355da8905bf13b43a008a,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
9d1ee49281263584700a836bff8e020cbd9a6317,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/MavenEmbedder.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-core/src/main/java/org/apache/maven/DefaultMaven.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-core/src/main/java/org/apache/maven/execution/DefaultMavenExecutionRequest.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-core/src/main/java/org/apache/maven/execution/MavenExecutionRequest.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-core/src/main/java/org/apache/maven/extension/DefaultBuildExtensionScanner.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-embedder/src/main/java/org/apache/maven/cli/CLIRequestUtils.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/execution/DefaultMavenExecutionRequestPopulator.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultProjectBuilderConfiguration.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-project/src/main/java/org/apache/maven/project/MavenProjectBuilder.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-project/src/main/java/org/apache/maven/project/ProjectBuilderConfiguration.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-project/src/main/java/org/apache/maven/project/build/model/DefaultModelLineageBuilder.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-project/src/main/java/org/apache/maven/project/build/model/ModelLineageBuilder.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-project/src/main/java/org/apache/maven/project/error/DefaultProjectErrorReporter.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-project/src/main/java/org/apache/maven/project/error/ProjectErrorReporter.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-project/src/main/java/org/apache/maven/project/interpolation/ModelInterpolator.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-project/src/main/java/org/apache/maven/project/interpolation/PathTranslatingValueSource.java,default,1
1d9d014cde2ad17ca1f38a9d9efad3d963ecd3dd,sourceCode/maven-project/src/main/java/org/apache/maven/project/interpolation/RegexBasedModelInterpolator.java,default,1
99ba1e7e8521944f285b3c859ba0086636330be5,sourceCode/maven-project/src/main/java/org/apache/maven/project/interpolation/RegexBasedModelInterpolator.java,default,1
78aa1f187955464ecd839d8886264470a7d25192,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterExpressionEvaluator.java,default,1
e3463be3d18fe84379d94bb0346627b250374642,sourceCode/maven-compat/src/main/java/org/apache/maven/profiles/ProfileActivationContext.java,default,1
e3463be3d18fe84379d94bb0346627b250374642,sourceCode/maven-model-builder/src/main/java/org/apache/maven/model/DefaultModelBuilder.java,default,1
e3463be3d18fe84379d94bb0346627b250374642,sourceCode/maven-model-builder/src/main/java/org/apache/maven/model/profile/DefaultProfileActivationContext.java,default,1
e3463be3d18fe84379d94bb0346627b250374642,sourceCode/maven-model-builder/src/main/java/org/apache/maven/model/profile/ProfileActivationContext.java,default,1
e3463be3d18fe84379d94bb0346627b250374642,sourceCode/maven-model-builder/src/main/java/org/apache/maven/model/profile/activation/FileProfileActivator.java,default,1
d7a1ba698d97f15520496f81d281a8ed33427101,sourceCode/maven-core/src/main/java/org/apache/maven/DefaultMaven.java,default,1
d7a1ba698d97f15520496f81d281a8ed33427101,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/DefaultMavenEmbedRequest.java,default,1
d7a1ba698d97f15520496f81d281a8ed33427101,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/MavenEmbedRequest.java,default,1
d7a1ba698d97f15520496f81d281a8ed33427101,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/MavenEmbedder.java,default,1
d7a1ba698d97f15520496f81d281a8ed33427101,sourceCode/maven-project/src/main/java/org/apache/maven/profiles/DefaultProfileManager.java,default,1
d7a1ba698d97f15520496f81d281a8ed33427101,sourceCode/maven-project/src/main/java/org/apache/maven/profiles/ProfileManager.java,default,1
d7a1ba698d97f15520496f81d281a8ed33427101,sourceCode/maven-project/src/main/java/org/apache/maven/profiles/activation/SystemPropertyProfileActivator.java,default,1
d7a1ba698d97f15520496f81d281a8ed33427101,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
d7a1ba698d97f15520496f81d281a8ed33427101,sourceCode/maven-project/src/main/java/org/apache/maven/project/MavenProjectBuilder.java,default,1
b92af0e49fded18b67a3a3cd9492ef79b022c6b1,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,default,1
a2f2d993d7073dbf2212013b54e40e4e9557e29d,sourceCode/maven-cli/src/main/java/org/apache/maven/cli/MavenCli.java,default,1
0a0d6e6eeda7e6c7f82dd06e80b7ee56404e55a7,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/PluginXdocGenerator.java,default,1
fcb7a1c14bb3896ac64878bd722b553799984ba9,sourceCode/maven-core/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
fcb7a1c14bb3896ac64878bd722b553799984ba9,sourceCode/maven-mboot2/src/main/java/download/ArtifactDownloader.java,default,1
fcb7a1c14bb3896ac64878bd722b553799984ba9,sourceCode/maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/ResourcesMojo.java,default,1
5b97ecf776c94cfd10a6f17a4b0d34df6cb322e5,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,default,1
70a510917cf14f436e62dc5ea79e9b9961379397,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/metadata/SnapshotArtifactMetadata.java,default,1
70a510917cf14f436e62dc5ea79e9b9961379397,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/transform/SnapshotTransformation.java,default,1
e7594ada3eea130b16c5a90caa90e177cab02aaf,sourceCode/bootstrap/bootstrap-installer/src/main/java/org/apache/maven/bootstrap/installer/BootstrapInstaller.java,default,1
e7594ada3eea130b16c5a90caa90e177cab02aaf,sourceCode/bootstrap/bootstrap-mini/src/main/java/org/apache/maven/bootstrap/Bootstrap.java,default,1
e7594ada3eea130b16c5a90caa90e177cab02aaf,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/MavenEmbedder.java,default,1
664a916c1737ff64d3048ef3276b3f14561de0a4,sourceCode/maven-plugins/maven-assembly-plugin/src/main/java/org/apache/maven/plugin/assembly/AssemblyMojo.java,default,1
fc83f1f70b5c40b7722122f463fb309d6c74d86c,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
fc83f1f70b5c40b7722122f463fb309d6c74d86c,sourceCode/maven-project/src/main/java/org/apache/maven/project/processor/ModelProcessor.java,default,1
fc83f1f70b5c40b7722122f463fb309d6c74d86c,sourceCode/maven-project/src/main/java/org/apache/maven/project/processor/PluginProcessor.java,default,1
fc83f1f70b5c40b7722122f463fb309d6c74d86c,sourceCode/maven-project/src/main/java/org/apache/maven/project/processor/PluginsManagementProcessor.java,default,1
fc83f1f70b5c40b7722122f463fb309d6c74d86c,sourceCode/maven-project/src/main/java/org/apache/maven/project/processor/ProcessorContext.java,default,1
ccfdf7af42916db224edaf295fbdc349eb269806,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/deployer/DefaultArtifactDeployer.java,default,1
edde7a1b58fba81d9753df91f341b5e475d32b6c,sourceCode/maven-project/src/main/java/org/apache/maven/project/ProjectSorter.java,default,1
27d2e3c058947559c827b78ddc1b807a585a785d,sourceCode/maven-project/src/main/java/org/apache/maven/profiles/ProfilesConversionUtils.java,default,1
b4cfe5671125835f383e39935919abceca9b85b6,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/manager/DefaultWagonManager.java,default,1
dddd69dac1ab36dc3bf99a8cf440bcddc3ff0a68,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/manager/DefaultWagonManager.java,default,1
f2f86285a3d38c27f2789c4f844333e2aa982a0e,sourceCode/maven-core/src/main/java/org/apache/maven/DefaultMaven.java,default,1
d24d7049c661fbd74b779e6ded212a411955ae51,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,default,1
06090da48662cbd672cd5bb57b48f73f318049fe,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,default,1
06090da48662cbd672cd5bb57b48f73f318049fe,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,default,1
2ce2f9bf2a0e03deef1f68c5ad7e3400a782721a,sourceCode/maven-project/src/main/java/org/apache/maven/project/MavenProject.java,default,1
cb381ffd76f2b561290766e625be814a026b4717,sourceCode/maven-core/src/main/java/org/apache/maven/DefaultMaven.java,default,1
23e2504d23325b034969f4977ea2c6ac7cf5785d,sourceCode/maven-core/src/main/java/org/apache/maven/DefaultMaven.java,default,1
23e2504d23325b034969f4977ea2c6ac7cf5785d,sourceCode/maven-core/src/main/java/org/apache/maven/execution/DefaultMavenExecutionRequest.java,default,1
23e2504d23325b034969f4977ea2c6ac7cf5785d,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/execution/DefaultMavenExecutionRequestDefaultsPopulator.java,default,1
e26974da98a413312ca805f5bdc4828714471fd0,sourceCode/maven-project/src/main/java/org/apache/maven/DefaultMavenTools.java,default,1
e26974da98a413312ca805f5bdc4828714471fd0,sourceCode/maven-project/src/main/java/org/apache/maven/MavenTools.java,default,1
e26974da98a413312ca805f5bdc4828714471fd0,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
e26974da98a413312ca805f5bdc4828714471fd0,sourceCode/maven-project/src/main/java/org/apache/maven/project/MissingRepositoryElementException.java,default,1
e26974da98a413312ca805f5bdc4828714471fd0,sourceCode/maven-project/src/main/java/org/apache/maven/project/ProjectUtils.java,default,1
e26974da98a413312ca805f5bdc4828714471fd0,sourceCode/maven-project/src/main/java/org/apache/maven/project/error/DefaultProjectErrorReporter.java,default,1
e26974da98a413312ca805f5bdc4828714471fd0,sourceCode/maven-project/src/main/java/org/apache/maven/project/error/ProjectErrorReporter.java,default,1
bf7d7a01a028640ff558bd872591f929795922d9,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
c416a33a4c339350866ac1d4f1a1d8013b5d5174,sourceCode/maven-project/src/main/java/org/apache/maven/project/interpolation/RegexBasedModelInterpolator.java,default,1
72f6f6d29e1353c8af870234128cfbb1e2b64a24,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,default,1
5401fb4c6402040ebde690ef3503467ca656e516,sourceCode/maven-project/src/main/java/org/apache/maven/project/injection/DefaultProfileInjector.java,default,1
6649cb1fd46a65c2bdc4a40ad2dba1fbaa73c625,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/transform/DefaultArtifactTransformationManager.java,default,1
a0e3d0027832e595d5d3ece5b40e41146e931c5c,sourceCode/maven-project/src/main/java/org/apache/maven/profiles/activation/FileProfileActivator.java,default,1
6cb79190cdb8883b6330a621a2befbca05f43d75,sourceCode/maven-project/src/main/java/org/apache/maven/project/injection/DefaultProfileInjector.java,default,1
17817ccc006f32f0efb773c31b6ba311153fc673,sourceCode/maven-core/src/main/java/org/apache/maven/extension/DefaultBuildExtensionScanner.java,default,1
71cb5dc39938e4ca219729c8e0d1198cb6a79c39,sourceCode/maven-archetype/maven-archetype-plugin/src/main/java/org/apache/maven/plugin/archetype/MavenArchetypeMojo.java,default,1
71cb5dc39938e4ca219729c8e0d1198cb6a79c39,sourceCode/maven-core-it-plugin/src/main/java/org/apache/maven/plugin/coreit/NoProjectMojo.java,default,1
71cb5dc39938e4ca219729c8e0d1198cb6a79c39,sourceCode/maven-core/src/main/java/org/apache/maven/DefaultMaven.java,default,1
71cb5dc39938e4ca219729c8e0d1198cb6a79c39,sourceCode/maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java,default,1
71cb5dc39938e4ca219729c8e0d1198cb6a79c39,sourceCode/maven-plugin-tools/maven-plugin-tools-java/src/main/java/org/apache/maven/tools/plugin/extractor/java/JavaMojoDescriptorExtractor.java,default,1
fae3cb98c876f49fd348d05268286d81b4bb4cbe,sourceCode/maven-project/src/main/java/org/apache/maven/project/artifact/ProjectArtifactMetadata.java,default,1
37692fbea1f43513d92e3fa251f8e14d8e3d27bd,sourceCode/maven-core/src/main/java/org/apache/maven/usability/plugin/ExpressionDocumenter.java,default,1
053216ffe61fb979d3a225067229f6d782800dc8,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/PlexusLoggerAdapter.java,default,1
24b3c86c9b572a447705cc395550c5a19010cdd8,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/MavenEmbedder.java,default,1
d4c28b894d130bf10fab1072b8b66c5fb0008791,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/MavenEmbedder.java,default,1
e75b388cb062bd953558097033c9276bcac202a3,sourceCode/maven-embedder/src/main/java/org/apache/maven/cli/CLIRequestUtils.java,default,1
912898c7160f9ab1d1b1679be4f9e47a388c1b87,sourceCode/maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java,default,1
912898c7160f9ab1d1b1679be4f9e47a388c1b87,sourceCode/maven-core/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,default,1
605227abb7801f76f6f3c26f05bcd2bc9b29b8cf,sourceCode/maven-core/src/main/java/org/apache/maven/DefaultMaven.java,default,1
21d8a411f6aabd111eaff46ca3f736d199e656f3,sourceCode/maven-project/src/main/java/org/apache/maven/project/artifact/MavenMetadataSource.java,default,1
f9d5fb4c7adaeff4170cf357eb290c5761d89cce,sourceCode/maven-core/src/main/java/org/apache/maven/ReactorArtifactRepository.java,default,1
cfa367dff1c03dc00dc701f40878adee016d9a69,sourceCode/maven-project/src/main/java/org/apache/maven/project/MavenProject.java,default,1
7d17a9c108a75f5c184e580a6102e8b72dd92169,sourceCode/maven-project/src/main/java/org/apache/maven/project/MavenProject.java,default,1
84f0cdabdb9cf2822b73fa4e2ea1d600ee978f03,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,default,1
67c7ec50e6bf1000e97ba7ca4c0479a31a781ce9,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/AbstractArtifactResolutionException.java,default,1
67c7ec50e6bf1000e97ba7ca4c0479a31a781ce9,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/ArtifactNotFoundException.java,default,1
67c7ec50e6bf1000e97ba7ca4c0479a31a781ce9,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/ArtifactResolutionException.java,default,1
67c7ec50e6bf1000e97ba7ca4c0479a31a781ce9,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/MultipleArtifactsNotFoundException.java,default,1
67c7ec50e6bf1000e97ba7ca4c0479a31a781ce9,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/PluginNotFoundException.java,default,1
ce968a2dd9e125fe0ddc4c6de7f364703e574544,sourceCode/maven-core/src/main/java/org/apache/maven/artifact/DependencyResolutionRequiredException.java,default,1
ce968a2dd9e125fe0ddc4c6de7f364703e574544,sourceCode/maven-core/src/main/java/org/apache/maven/project/MavenProject.java,default,1
5da9d28906f75fa924e6aa513eb00e29cd9d3004,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactCollector.java,default,1
82146b83f0d763479990e2174c7ed00f88978cc3,sourceCode/maven-project/src/main/java/org/apache/maven/project/MavenProject.java,default,1
eb9054adfde37064255dc2748f3235953dbd1f5f,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/VersionRange.java,default,1
4e41fbea475c8acd3e84601f9df948c9beafb5b4,sourceCode/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/PluginDescriptor.java,default,1
cab99dad5979677dde3a593d91afbf5097e79801,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginMappingManager.java,default,1
9cb7e9af8c5defadec75bb87abbe888f9ed9401b,sourceCode/maven-core/src/main/java/org/apache/maven/extension/DefaultExtensionManager.java,default,1
4005482797f3efdf9d65474eb91dcd246109ffab,sourceCode/maven-embedder/src/main/java/org/apache/maven/cli/MavenCli.java,default,1
4005482797f3efdf9d65474eb91dcd246109ffab,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/ConfigurationValidationResult.java,default,1
4005482797f3efdf9d65474eb91dcd246109ffab,sourceCode/maven-embedder/src/main/java/org/apache/maven/embedder/DefaultConfigurationValidationResult.java,default,1
4005482797f3efdf9d65474eb91dcd246109ffab,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-core-it/it0026/src/main/java/org/apache/maven/it0023/Person.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-core/src/main/java/org/apache/maven/DefaultMaven.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-core/src/main/java/org/apache/maven/settings/DefaultMavenSettingsBuilder.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-core/src/main/java/org/apache/maven/settings/MavenSettingsBuilder.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-settings/src/main/java/org/apache/maven/settings/DefaultMavenSettingsBuilder.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-settings/src/main/java/org/apache/maven/settings/MavenSettingsBuilder.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-settings/src/main/java/org/apache/maven/settings/SettingsConversionUtils.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-settings/src/main/java/org/apache/maven/settings/SettingsUtils.java,default,1
06979601c0d890d3d074c6a45e212f5af1e8e6b4,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/DefaultArtifact.java,default,1
f86ee59771fa79abb2b2e660da8f7f1523515408,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/transform/SnapshotTransformation.java,default,1
f86ee59771fa79abb2b2e660da8f7f1523515408,sourceCode/maven-core/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,default,1
c8f8fef6a6655f1fc8f1bc394941ff1f505ed165,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/manager/DefaultWagonManager.java,default,1
d20f6c96fe3a5fc59bd3604bbc813b50fb69ae7f,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/VersionRange.java,default,1
